twoPass,quality,bestQuality,goodQuality,rtQuality,constantBitrate,autoAltRef,noAltRef,allowResize,columnTiling,rowTiling,Threads,ArnrMaxFrames,ArnrStrength,Cpu-
0,1,0,0,1,1,0,0,0,1,1,4,15,3,6.339498
0,1,0,0,1,1,0,0,0,1,1,8,15,3,6.306957
0,1,0,0,1,1,0,0,0,1,1,1,0,6,3.831853
0,1,0,0,1,1,0,0,0,1,1,2,0,6,6.410557
0,1,0,0,1,1,0,0,0,1,1,4,0,6,6.456685
0,1,0,0,1,1,0,0,0,1,1,8,0,6,6.31758
0,1,0,0,1,1,0,0,0,1,1,1,5,6,3.812649
0,1,0,0,1,1,0,0,0,1,1,2,5,6,6.323793
0,1,0,0,1,1,0,0,0,1,1,4,5,6,6.261689
0,1,0,0,1,1,0,0,0,1,1,8,5,6,6.604793
0,1,0,0,1,1,0,0,0,1,1,1,15,6,3.819942
0,1,0,0,1,1,0,0,0,1,1,2,15,6,6.31069
0,1,0,0,1,1,0,0,0,1,1,4,15,6,6.212414
0,1,0,0,1,1,0,0,0,1,1,8,15,6,6.388609
0,1,0,0,1,1,0,0,1,0,0,1,0,0,3.723789
0,1,0,0,1,1,0,0,1,0,0,2,0,0,3.864786
0,1,0,0,1,1,0,0,1,0,0,4,0,0,3.762099
0,1,0,0,1,1,0,0,1,0,0,8,0,0,3.849554
0,1,0,0,1,1,0,0,1,0,0,1,5,0,3.768
0,1,0,0,1,1,0,0,1,0,0,2,5,0,3.78021
0,1,0,0,1,1,0,0,1,0,0,4,5,0,3.772887
0,1,0,0,1,1,0,0,1,0,0,8,5,0,3.82499
0,1,0,0,1,1,0,0,1,0,0,1,15,0,3.806526
0,1,0,0,1,1,0,0,1,0,0,2,15,0,3.79146
0,1,0,0,1,1,0,0,1,0,0,4,15,0,3.804284
0,1,0,0,1,1,0,0,1,0,0,8,15,0,3.793259
0,1,0,0,1,1,0,0,1,0,0,1,0,3,3.849053
0,1,0,0,1,1,0,0,1,0,0,2,0,3,3.785247
0,1,0,0,1,1,0,0,1,0,0,4,0,3,3.859579
0,1,0,0,1,1,0,0,1,0,0,8,0,3,3.946737
0,1,0,0,1,1,0,0,1,0,0,1,5,3,3.846808
0,1,0,0,1,1,0,0,1,0,0,2,5,3,3.729749
0,1,0,0,1,1,0,0,1,0,0,4,5,3,3.699812
0,1,0,0,1,1,0,0,1,0,0,8,5,3,3.809578
0,1,0,0,1,1,0,0,1,0,0,1,15,3,3.79312
0,1,0,0,1,1,0,0,1,0,0,2,15,3,3.844537
0,1,0,0,1,1,0,0,1,0,0,4,15,3,3.812531
0,1,0,0,1,1,0,0,1,0,0,8,15,3,3.724068
0,1,0,0,1,1,0,0,1,0,0,1,0,6,3.699526
0,1,0,0,1,1,0,0,1,0,0,2,0,6,3.860759
0,1,0,0,1,1,0,0,1,0,0,4,0,6,3.801944
0,1,0,0,1,1,0,0,1,0,0,8,0,6,3.856
0,1,0,0,1,1,0,0,1,0,0,1,5,6,3.76779
0,1,0,0,1,1,0,0,1,0,0,2,5,6,3.805635
0,1,0,0,1,1,0,0,1,0,0,4,5,6,3.807902
0,1,0,0,1,1,0,0,1,0,0,8,5,6,3.941684
0,1,0,0,1,1,0,0,1,0,0,1,15,6,3.759888
0,1,0,0,1,1,0,0,1,0,0,2,15,6,3.636838
0,1,0,0,1,1,0,0,1,0,0,4,15,6,3.769738
0,1,0,0,1,1,0,0,1,0,0,8,15,6,3.751321
0,1,0,0,1,1,0,0,1,0,1,1,0,0,3.834697
0,1,0,0,1,1,0,0,1,0,1,2,0,0,3.837841
0,1,0,0,1,1,0,0,1,0,1,4,0,0,3.814316
0,1,0,0,1,1,0,0,1,0,1,8,0,0,3.863496
0,1,0,0,1,1,0,0,1,0,1,1,5,0,3.840002
0,1,0,0,1,1,0,0,1,0,1,2,5,0,3.731714
0,1,0,0,1,1,0,0,1,0,1,4,5,0,3.851749
0,1,0,0,1,1,0,0,1,0,1,8,5,0,3.726983
0,1,0,0,1,1,0,0,1,0,1,1,15,0,3.828304
0,1,0,0,1,1,0,0,1,0,1,2,15,0,3.834737
0,1,0,0,1,1,0,0,1,0,1,4,15,0,3.79738
0,1,0,0,1,1,0,0,1,0,1,8,15,0,3.809303
0,1,0,0,1,1,0,0,1,0,1,1,0,3,3.68277
0,1,0,0,1,1,0,0,1,0,1,2,0,3,3.784822
0,1,0,0,1,1,0,0,1,0,1,4,0,3,3.820452
0,1,0,0,1,1,0,0,1,0,1,8,0,3,3.772575
0,1,0,0,1,1,0,0,1,0,1,1,5,3,3.800004
0,1,0,0,1,1,0,0,1,0,1,2,5,3,3.813473
0,1,0,0,1,1,0,0,1,0,1,4,5,3,3.750952
0,1,0,0,1,1,0,0,1,0,1,8,5,3,3.753118
0,1,0,0,1,1,0,0,1,0,1,1,15,3,3.8291
0,1,0,0,1,1,0,0,1,0,1,2,15,3,3.796891
0,1,0,0,1,1,0,0,1,0,1,4,15,3,3.824114
0,1,0,0,1,1,0,0,1,0,1,8,15,3,3.790058
0,1,0,0,1,1,0,0,1,0,1,1,0,6,3.770096
0,1,0,0,1,1,0,0,1,0,1,2,0,6,3.832934
0,1,0,0,1,1,0,0,1,0,1,4,0,6,3.714713
0,1,0,0,1,1,0,0,1,0,1,8,0,6,3.794502
0,1,0,0,1,1,0,0,1,0,1,1,5,6,3.717281
0,1,0,0,1,1,0,0,1,0,1,2,5,6,3.842495
0,1,0,0,1,1,0,0,1,0,1,4,5,6,3.809895
0,1,0,0,1,1,0,0,1,0,1,8,5,6,3.832421
0,1,0,0,1,1,0,0,1,0,1,1,15,6,3.825684
0,1,0,0,1,1,0,0,1,0,1,2,15,6,3.728448
0,1,0,0,1,1,0,0,1,0,1,4,15,6,3.828842
0,1,0,0,1,1,0,0,1,0,1,8,15,6,3.796291
0,1,0,0,1,1,0,0,1,1,0,1,0,0,3.865047
0,1,0,0,1,1,0,0,1,1,0,2,0,0,6.397931
0,1,0,0,1,1,0,0,1,1,0,4,0,0,6.421035
0,1,0,0,1,1,0,0,1,1,0,8,0,0,6.351999
0,1,0,0,1,1,0,0,1,1,0,1,5,0,3.742659
0,1,0,0,1,1,0,0,1,1,0,2,5,0,6.406797
0,1,0,0,1,1,0,0,1,1,0,4,5,0,6.433793
0,1,0,0,1,1,0,0,1,1,0,8,5,0,6.390292
0,1,0,0,1,1,0,0,1,1,0,1,15,0,3.797335
0,1,0,0,1,1,0,0,1,1,0,2,15,0,6.29069
0,1,0,0,1,1,0,0,1,1,0,4,15,0,6.391034
0,1,0,0,1,1,0,0,1,1,0,8,15,0,6.322069
0,1,0,0,1,1,0,0,1,1,0,1,0,3,3.81994
0,1,0,0,1,1,0,0,1,1,0,2,0,3,6.396788
0,1,0,0,1,1,0,0,1,1,0,4,0,3,6.414483
0,1,0,0,1,1,0,0,1,1,0,8,0,3,6.308427
0,1,0,0,1,1,0,0,1,1,0,1,5,3,3.836598
0,1,0,0,1,1,0,0,1,1,0,2,5,3,6.099492
0,1,0,0,1,1,0,0,1,1,0,4,5,3,6.394483
0,1,0,0,1,1,0,0,1,1,0,8,5,3,6.437901
0,1,0,0,1,1,0,0,1,1,0,1,15,3,3.730853
0,1,0,0,1,1,0,0,1,1,0,2,15,3,6.346897
0,1,0,0,1,1,0,0,1,1,0,4,15,3,6.363878
0,1,0,0,1,1,0,0,1,1,0,8,15,3,6.407495
0,1,0,0,1,1,0,0,1,1,0,1,0,6,3.703483
0,1,0,0,1,1,0,0,1,1,0,2,0,6,6.405172
0,1,0,0,1,1,0,0,1,1,0,4,0,6,6.222759
0,1,0,0,1,1,0,0,1,1,0,8,0,6,6.186896
0,1,0,0,1,1,0,0,1,1,0,1,5,6,3.845158
0,1,0,0,1,1,0,0,1,1,0,2,5,6,6.348082
0,1,0,0,1,1,0,0,1,1,0,4,5,6,6.382758
0,1,0,0,1,1,0,0,1,1,0,8,5,6,6.385862
0,1,0,0,1,1,0,0,1,1,0,1,15,6,3.780141
0,1,0,0,1,1,0,0,1,1,0,2,15,6,6.368621
0,1,0,0,1,1,0,0,1,1,0,4,15,6,6.409268
0,1,0,0,1,1,0,0,1,1,0,8,15,6,6.421256
0,1,0,0,1,1,0,0,1,1,1,1,0,0,3.839236
0,1,0,0,1,1,0,0,1,1,1,2,0,0,6.344828
0,1,0,0,1,1,0,0,1,1,1,4,0,0,6.566001
0,1,0,0,1,1,0,0,1,1,1,8,0,0,6.385173
0,1,0,0,1,1,0,0,1,1,1,1,5,0,3.977917
0,1,0,0,1,1,0,0,1,1,1,2,5,0,6.365366
0,1,0,0,1,1,0,0,1,1,1,4,5,0,6.442414
0,1,0,0,1,1,0,0,1,1,1,8,5,0,6.414779
0,1,0,0,1,1,0,0,1,1,1,1,15,0,3.999548
0,1,0,0,1,1,0,0,1,1,1,2,15,0,6.39931
0,1,0,0,1,1,0,0,1,1,1,4,15,0,6.444749
0,1,0,0,1,1,0,0,1,1,1,8,15,0,6.435227
0,1,0,0,1,1,0,0,1,1,1,1,0,3,3.825944
0,1,0,0,1,1,0,0,1,1,1,2,0,3,6.099679
0,1,0,0,1,1,0,0,1,1,1,4,0,3,6.350085
0,1,0,0,1,1,0,0,1,1,1,8,0,3,5.957629
0,1,0,0,1,1,0,0,1,1,1,1,5,3,3.836358
0,1,0,0,1,1,0,0,1,1,1,2,5,3,6.385517
0,1,0,0,1,1,0,0,1,1,1,4,5,3,6.35489
0,1,0,0,1,1,0,0,1,1,1,8,5,3,6.386558
0,1,0,0,1,1,0,0,1,1,1,1,15,3,3.87069
0,1,0,0,1,1,0,0,1,1,1,2,15,3,6.414828
0,1,0,0,1,1,0,0,1,1,1,4,15,3,6.415517
0,1,0,0,1,1,0,0,1,1,1,8,15,3,6.381379
0,1,0,0,1,1,0,0,1,1,1,1,0,6,3.848847
0,1,0,0,1,1,0,0,1,1,1,2,0,6,6.394483
0,1,0,0,1,1,0,0,1,1,1,4,0,6,6.41726
0,1,0,0,1,1,0,0,1,1,1,8,0,6,6.440381
0,1,0,0,1,1,0,0,1,1,1,1,5,6,3.749819
0,1,0,0,1,1,0,0,1,1,1,2,5,6,6.224574
0,1,0,0,1,1,0,0,1,1,1,4,5,6,6.39201
0,1,0,0,1,1,0,0,1,1,1,8,5,6,6.221034
0,1,0,0,1,1,0,0,1,1,1,1,15,6,3.861895
0,1,0,0,1,1,0,0,1,1,1,2,15,6,6.311724
0,1,0,0,1,1,0,0,1,1,1,4,15,6,6.388778
0,1,0,0,1,1,0,0,1,1,1,8,15,6,6.391034
0,1,0,1,0,0,0,0,0,0,0,1,0,0,4.545217
0,1,0,1,0,0,0,0,0,0,0,2,0,0,4.508261
0,1,0,1,0,0,0,0,0,0,0,4,0,0,4.372242
0,1,0,1,0,0,0,0,0,0,0,8,0,0,4.855597
0,1,0,1,0,0,0,0,0,0,0,1,5,0,4.454782
0,1,0,1,0,0,0,0,0,0,0,2,5,0,4.553913
0,1,0,1,0,0,0,0,0,0,0,4,5,0,4.633043
0,1,0,1,0,0,0,0,0,0,0,8,5,0,4.535652
0,1,0,1,0,0,0,0,0,0,0,1,15,0,4.527391
0,1,0,1,0,0,0,0,0,0,0,2,15,0,4.523478
0,1,0,1,0,0,0,0,0,0,0,4,15,0,4.471739
0,1,0,1,0,0,0,0,0,0,0,8,15,0,4.554348
0,1,0,1,0,0,0,0,0,0,0,1,0,3,4.48913
0,1,0,1,0,0,0,0,0,0,0,2,0,3,4.532609
0,1,0,1,0,0,0,0,0,0,0,4,0,3,4.448261
0,1,0,1,0,0,0,0,0,0,0,8,0,3,4.543478
0,1,0,1,0,0,0,0,0,0,0,1,5,3,4.563044
0,1,0,1,0,0,0,0,0,0,0,2,5,3,4.536522
0,1,0,1,0,0,0,0,0,0,0,4,5,3,4.468696
0,1,0,1,0,0,0,0,0,0,0,8,5,3,4.618696
0,1,0,1,0,0,0,0,0,0,0,1,15,3,4.394783
0,1,0,1,0,0,0,0,0,0,0,2,15,3,4.550869
0,1,0,1,0,0,0,0,0,0,0,4,15,3,4.460435
0,1,0,1,0,0,0,0,0,0,0,8,15,3,4.464783
0,1,0,1,0,0,0,0,0,0,0,1,0,6,4.36913
0,1,0,1,0,0,0,0,0,0,0,2,0,6,4.603913
0,1,0,1,0,0,0,0,0,0,0,4,0,6,4.573913
0,1,0,1,0,0,0,0,0,0,0,8,0,6,4.416522
0,1,0,1,0,0,0,0,0,0,0,1,5,6,4.523913
0,1,0,1,0,0,0,0,0,0,0,2,5,6,4.578261
0,1,0,1,0,0,0,0,0,0,0,4,5,6,4.45913
0,1,0,1,0,0,0,0,0,0,0,8,5,6,4.534348
0,1,0,1,0,0,0,0,0,0,0,1,15,6,4.060928
0,1,0,1,0,0,0,0,0,0,0,2,15,6,4.506522
0,1,0,1,0,0,0,0,0,0,0,4,15,6,4.493478
0,1,0,1,0,0,0,0,0,0,0,8,15,6,4.461295
0,1,0,1,0,0,0,0,0,0,1,1,0,0,4.542609
0,1,0,1,0,0,0,0,0,0,1,2,0,0,4.442174
0,1,0,1,0,0,0,0,0,0,1,4,0,0,4.549131
0,1,0,1,0,0,0,0,0,0,1,8,0,0,4.58
0,1,0,1,0,0,0,0,0,0,1,1,5,0,4.496087
0,1,0,1,0,0,0,0,0,0,1,2,5,0,4.502609
0,1,0,1,0,0,0,0,0,0,1,4,5,0,4.559131
0,1,0,1,0,0,0,0,0,0,1,8,5,0,4.396956
0,1,0,1,0,0,0,0,0,0,1,1,15,0,4.533913
0,1,0,1,0,0,0,0,0,0,1,2,15,0,4.283478
0,1,0,1,0,0,0,0,0,0,1,4,15,0,4.573913
0,1,0,1,0,0,0,0,0,0,1,8,15,0,4.466087
0,1,0,1,0,0,0,0,0,0,1,1,0,3,4.531739
0,1,0,1,0,0,0,0,0,0,1,2,0,3,4.463043
0,1,0,1,0,0,0,0,0,0,1,4,0,3,4.263546
0,1,0,1,0,0,0,0,0,0,1,8,0,3,4.564348
0,1,0,1,0,0,0,0,0,0,1,1,5,3,4.558261
0,1,0,1,0,0,0,0,0,0,1,2,5,3,4.783044
0,1,0,1,0,0,0,0,0,0,1,4,5,3,4.55
0,1,0,1,0,0,0,0,0,0,1,8,5,3,4.5279
0,1,0,1,0,0,0,0,0,0,1,1,15,3,4.565217
0,1,0,1,0,0,0,0,0,0,1,2,15,3,4.726522
0,1,0,1,0,0,0,0,0,0,1,4,15,3,4.592405
0,1,0,1,0,0,0,0,0,0,1,8,15,3,4.515217
0,1,0,1,0,0,0,0,0,0,1,1,0,6,4.478261
0,1,0,1,0,0,0,0,0,0,1,2,0,6,4.453043
0,1,0,1,0,0,0,0,0,0,1,4,0,6,4.476004
0,1,0,1,0,0,0,0,0,0,1,8,0,6,4.505652
0,1,0,1,0,0,0,0,0,0,1,1,5,6,4.55
0,1,0,1,0,0,0,0,0,0,1,2,5,6,4.53
0,1,0,1,0,0,0,0,0,0,1,4,5,6,4.44629
0,1,0,1,0,0,0,0,0,0,1,8,5,6,4.34543
0,1,0,1,0,0,0,0,0,0,1,1,15,6,4.533043
0,1,0,1,0,0,0,0,0,0,1,2,15,6,4.419565
0,1,0,1,0,0,0,0,0,0,1,4,15,6,4.475217
0,1,0,1,0,0,0,0,0,0,1,8,15,6,4.446087
0,1,0,1,0,0,0,0,0,1,0,1,0,0,4.546438
0,1,0,1,0,0,0,0,0,1,0,2,0,0,7.376552
0,1,0,1,0,0,0,0,0,1,0,4,0,0,7.240862
0,1,0,1,0,0,0,0,0,1,0,8,0,0,7.372414
0,1,0,1,0,0,0,0,0,1,0,1,5,0,4.525217
0,1,0,1,0,0,0,0,0,1,0,2,5,0,7.257217
0,1,0,1,0,0,0,0,0,1,0,4,5,0,7.396552
0,1,0,1,0,0,0,0,0,1,0,8,5,0,7.357389
0,1,0,1,0,0,0,0,0,1,0,1,15,0,4.516522
0,1,0,1,0,0,0,0,0,1,0,2,15,0,7.287586
0,1,0,1,0,0,0,0,0,1,0,4,15,0,7.478621
0,1,0,1,0,0,0,0,0,1,0,8,15,0,7.260394
0,1,0,1,0,0,0,0,0,1,0,1,0,3,4.937391
0,1,0,1,0,0,0,0,0,1,0,2,0,3,7.352414
0,1,0,1,0,0,0,0,0,1,0,4,0,3,7.368276
0,1,0,1,0,0,0,0,0,1,0,8,0,3,7.275173
0,1,0,1,0,0,0,0,0,1,0,1,5,3,4.84913
0,1,0,1,0,0,0,0,0,1,0,2,5,3,7.391035
0,1,0,1,0,0,0,0,0,1,0,4,5,3,7.572439
0,1,0,1,0,0,0,0,0,1,0,8,5,3,7.335862
0,1,0,1,0,0,0,0,0,1,0,1,15,3,4.564783
0,1,0,1,0,0,0,0,0,1,0,2,15,3,7.364926
0,1,0,1,0,0,0,0,0,1,0,4,15,3,7.407586
0,1,0,1,0,0,0,0,0,1,0,8,15,3,7.463448
0,1,0,1,0,0,0,0,0,1,0,1,0,6,4.550435
0,1,0,1,0,0,0,0,0,1,0,2,0,6,7.704828
0,1,0,1,0,0,0,0,0,1,0,4,0,6,7.374483
0,1,0,1,0,0,0,0,0,1,0,8,0,6,7.155172
0,1,0,1,0,0,0,0,0,1,0,1,5,6,4.357826
0,1,0,1,0,0,0,0,0,1,0,2,5,6,7.367586
0,1,0,1,0,0,0,0,0,1,0,4,5,6,7.376552
0,1,0,1,0,0,0,0,0,1,0,8,5,6,7.277931
0,1,0,1,0,0,0,0,0,1,0,1,15,6,4.4
0,1,0,1,0,0,0,0,0,1,0,2,15,6,7.36
0,1,0,1,0,0,0,0,0,1,0,4,15,6,7.208966
0,1,0,1,0,0,0,0,0,1,0,8,15,6,6.90138
0,1,0,1,0,0,0,0,0,1,1,1,0,0,4.53087
0,1,0,1,0,0,0,0,0,1,1,2,0,0,7.219877
0,1,0,1,0,0,0,0,0,1,1,4,0,0,7.365517
0,1,0,1,0,0,0,0,0,1,1,8,0,0,7.306182
0,1,0,1,0,0,0,0,0,1,1,1,5,0,4.771739
0,1,0,1,0,0,0,0,0,1,1,2,5,0,7.417241
0,1,0,1,0,0,0,0,0,1,1,4,5,0,7.36069
0,1,0,1,0,0,0,0,0,1,1,8,5,0,7.187808
0,1,0,1,0,0,0,0,0,1,1,1,15,0,4.555217
0,1,0,1,0,0,0,0,0,1,1,2,15,0,7.351034
0,1,0,1,0,0,0,0,0,1,1,4,15,0,7.429655
0,1,0,1,0,0,0,0,0,1,1,8,15,0,7.355172
0,1,0,1,0,0,0,0,0,1,1,1,0,3,4.55087
0,1,0,1,0,0,0,0,0,1,1,2,0,3,7.362759
0,1,0,1,0,0,0,0,0,1,1,4,0,3,7.282759
0,1,0,1,0,0,0,0,0,1,1,8,0,3,7.29436
0,1,0,1,0,0,0,0,0,1,1,1,5,3,4.444783
0,1,0,1,0,0,0,0,0,1,1,2,5,3,7.327586
0,1,0,1,0,0,0,0,0,1,1,4,5,3,7.48069
0,1,0,1,0,0,0,0,0,1,1,8,5,3,7.392291
0,1,0,1,0,0,0,0,0,1,1,1,15,3,4.571304
0,1,0,1,0,0,0,0,0,1,1,2,15,3,7.154729
0,1,0,1,0,0,0,0,0,1,1,4,15,3,7.405517
0,1,0,1,0,0,0,0,0,1,1,8,15,3,7.259483
0,1,0,1,0,0,0,0,0,1,1,1,0,6,4.483043
0,1,0,1,0,0,0,0,0,1,1,2,0,6,7.355173
0,1,0,1,0,0,0,0,0,1,1,4,0,6,7.353793
0,1,0,1,0,0,0,0,0,1,1,8,0,6,7.453103
0,1,0,1,0,0,0,0,0,1,1,1,5,6,4.501131
0,1,0,1,0,0,0,0,0,1,1,2,5,6,7.369655
0,1,0,1,0,0,0,0,0,1,1,4,5,6,7.443448
0,1,0,1,0,0,0,0,0,1,1,8,5,6,7.445468
0,1,0,1,0,0,0,0,0,1,1,1,15,6,4.54087
0,1,0,1,0,0,0,0,0,1,1,2,15,6,7.324138
0,1,0,1,0,0,0,0,0,1,1,4,15,6,7.424138
0,1,0,1,0,0,0,0,0,1,1,8,15,6,6.990837
0,1,0,1,0,0,0,0,1,0,0,1,0,0,4.497826
0,1,0,1,0,0,0,0,1,0,0,2,0,0,4.383913
0,1,0,1,0,0,0,0,1,0,0,4,0,0,4.542174
0,1,0,1,0,0,0,0,1,0,0,8,0,0,4.538261
0,1,0,1,0,0,0,0,1,0,0,1,5,0,4.914783
0,1,0,1,0,0,0,0,1,0,0,2,5,0,4.504783
0,1,0,1,0,0,0,0,1,0,0,4,5,0,4.573043
0,1,0,1,0,0,0,0,1,0,0,8,5,0,4.526956
0,1,0,1,0,0,0,0,1,0,0,1,15,0,4.55
0,1,0,1,0,0,0,0,1,0,0,2,15,0,4.550435
0,1,0,1,0,0,0,0,1,0,0,4,15,0,4.561305
0,1,0,1,0,0,0,0,1,0,0,8,15,0,4.524782
0,1,0,1,0,0,0,0,1,0,0,1,0,3,4.396522
0,1,0,1,0,0,0,0,1,0,0,2,0,3,4.486522
0,1,0,1,0,0,0,0,1,0,0,4,0,3,4.555652
0,1,0,1,0,0,0,0,1,0,0,8,0,3,4.509131
0,1,0,1,0,0,0,0,1,0,0,1,5,3,4.505652
0,1,0,1,0,0,0,0,1,0,0,2,5,3,4.508261
0,1,0,1,0,0,0,0,1,0,0,4,5,3,4.393478
0,1,0,1,0,0,0,0,1,0,0,8,5,3,4.518261
0,1,0,1,0,0,0,0,1,0,0,1,15,3,4.473044
0,1,0,1,0,0,0,0,1,0,0,2,15,3,4.535218
0,1,0,1,0,0,0,0,1,0,0,4,15,3,4.542609
0,1,0,1,0,0,0,0,1,0,0,8,15,3,4.562174
0,1,0,1,0,0,0,0,1,0,0,1,0,6,4.380435
0,1,0,1,0,0,0,0,1,0,0,2,0,6,4.600111
0,1,0,1,0,0,0,0,1,0,0,4,0,6,4.283478
0,1,0,1,0,0,0,0,1,0,0,8,0,6,4.423044
0,1,0,1,0,0,0,0,1,0,0,1,5,6,4.50629
0,1,0,1,0,0,0,0,1,0,0,2,5,6,4.583043
0,1,0,1,0,0,0,0,1,0,0,4,5,6,4.537392
0,1,0,1,0,0,0,0,1,0,0,8,5,6,4.582174
0,1,0,1,0,0,0,0,1,0,0,1,15,6,4.498696
0,1,0,1,0,0,0,0,1,0,0,2,15,6,4.582896
0,1,0,1,0,0,0,0,1,0,0,4,15,6,4.582174
0,1,0,1,0,0,0,0,1,0,0,8,15,6,4.435597
0,1,0,1,0,0,0,0,1,0,1,1,0,0,4.904348
0,1,0,1,0,0,0,0,1,0,1,2,0,0,4.802609
0,1,0,1,0,0,0,0,1,0,1,4,0,0,4.447633
0,1,0,1,0,0,0,0,1,0,1,8,0,0,4.504783
0,1,0,1,0,0,0,0,1,0,1,1,5,0,4.533044
0,1,0,1,0,0,0,0,1,0,1,2,5,0,4.545217
0,1,0,1,0,0,0,0,1,0,1,4,5,0,4.529565
0,1,0,1,0,0,0,0,1,0,1,8,5,0,4.502174
0,1,0,1,0,0,0,0,1,0,1,1,15,0,4.492174
0,1,0,1,0,0,0,0,1,0,1,2,15,0,4.50913
0,1,0,1,0,0,0,0,1,0,1,4,15,0,4.557391
0,1,0,1,0,0,0,0,1,0,1,8,15,0,4.524783
0,1,0,1,0,0,0,0,1,0,1,1,0,3,4.436994
0,1,0,1,0,0,0,0,1,0,1,2,0,3,4.594783
0,1,0,1,0,0,0,0,1,0,1,4,0,3,4.557724
0,1,0,1,0,0,0,0,1,0,1,8,0,3,4.513478
0,1,0,1,0,0,0,0,1,0,1,1,5,3,4.530435
0,1,0,1,0,0,0,0,1,0,1,2,5,3,4.558122
0,1,0,1,0,0,0,0,1,0,1,4,5,3,4.356956
0,1,0,1,0,0,0,0,1,0,1,8,5,3,4.426087
0,1,0,1,0,0,0,0,1,0,1,1,15,3,4.448696
0,1,0,1,0,0,0,0,1,0,1,2,15,3,4.577826
0,1,0,1,0,0,0,0,1,0,1,4,15,3,4.522609
0,1,0,1,0,0,0,0,1,0,1,8,15,3,4.429565
0,1,0,1,0,0,0,0,1,0,1,1,0,6,4.516087
0,1,0,1,0,0,0,0,1,0,1,2,0,6,4.544348
0,1,0,1,0,0,0,0,1,0,1,4,0,6,4.428696
0,1,0,1,0,0,0,0,1,0,1,8,0,6,4.522174
0,1,0,1,0,0,0,0,1,0,1,1,5,6,4.544783
0,1,0,1,0,0,0,0,1,0,1,2,5,6,4.563043
0,1,0,1,0,0,0,0,1,0,1,4,5,6,4.508696
0,1,0,1,0,0,0,0,1,0,1,8,5,6,4.454348
0,1,0,1,0,0,0,0,1,0,1,1,15,6,4.562609
0,1,0,1,0,0,0,0,1,0,1,2,15,6,4.491304
0,1,0,1,0,0,0,0,1,0,1,4,15,6,4.568696
0,1,0,1,0,0,0,0,1,0,1,8,15,6,4.503043
0,1,0,1,0,0,0,0,1,1,0,1,0,0,4.826425
0,1,0,1,0,0,0,0,1,1,0,2,0,0,7.667586
0,1,0,1,0,0,0,0,1,1,0,4,0,0,7.411724
0,1,0,1,0,0,0,0,1,1,0,8,0,0,6.904113
0,1,0,1,0,0,0,0,1,1,0,1,5,0,4.472174
0,1,0,1,0,0,0,0,1,1,0,2,5,0,7.576256
0,1,0,1,0,0,0,0,1,1,0,4,5,0,7.364138
0,1,0,1,0,0,0,0,1,1,0,8,5,0,7.415148
0,1,0,1,0,0,0,0,1,1,0,1,15,0,4.528695
0,1,0,1,0,0,0,0,1,1,0,2,15,0,7.351724
0,1,0,1,0,0,0,0,1,1,0,4,15,0,7.259532
0,1,0,1,0,0,0,0,1,1,0,8,15,0,7.406084
0,1,0,1,0,0,0,0,1,1,0,1,0,3,4.526522
0,1,0,1,0,0,0,0,1,1,0,2,0,3,7.283448
0,1,0,1,0,0,0,0,1,1,0,4,0,3,7.333793
0,1,0,1,0,0,0,0,1,1,0,8,0,3,7.510961
0,1,0,1,0,0,0,0,1,1,0,1,5,3,4.503913
0,1,0,1,0,0,0,0,1,1,0,2,5,3,7.358621
0,1,0,1,0,0,0,0,1,1,0,4,5,3,7.333103
0,1,0,1,0,0,0,0,1,1,0,8,5,3,7.337931
0,1,0,1,0,0,0,0,1,1,0,1,15,3,4.504348
0,1,0,1,0,0,0,0,1,1,0,2,15,3,7.43931
0,1,0,1,0,0,0,0,1,1,0,4,15,3,7.444138
0,1,0,1,0,0,0,0,1,1,0,8,15,3,7.435172
0,1,0,1,0,0,0,0,1,1,0,1,0,6,4.484783
0,1,0,1,0,0,0,0,1,1,0,2,0,6,7.317931
0,1,0,1,0,0,0,0,1,1,0,4,0,6,7.311035
0,1,0,1,0,0,0,0,1,1,0,8,0,6,7.315172
0,1,0,1,0,0,0,0,1,1,0,1,5,6,4.534348
0,1,0,1,0,0,0,0,1,1,0,2,5,6,6.994803
0,1,0,1,0,0,0,0,1,1,0,4,5,6,7.204483
0,1,0,1,0,0,0,0,1,1,0,8,5,6,7.322758
0,1,0,1,0,0,0,0,1,1,0,1,15,6,4.486957
0,1,0,1,0,0,0,0,1,1,0,2,15,6,7.343448
0,1,0,1,0,0,0,0,1,1,0,4,15,6,7.204261
0,1,0,1,0,0,0,0,1,1,0,8,15,6,7.391034
0,1,0,1,0,0,0,0,1,1,1,1,0,0,4.531305
0,1,0,1,0,0,0,0,1,1,1,2,0,0,7.428966
0,1,0,1,0,0,0,0,1,1,1,4,0,0,7.363448
0,1,0,1,0,0,0,0,1,1,1,8,0,0,7.29931
0,1,0,1,0,0,0,0,1,1,1,1,5,0,4.541305
0,1,0,1,0,0,0,0,1,1,1,2,5,0,7.40069
0,1,0,1,0,0,0,0,1,1,1,4,5,0,7.370345
0,1,0,1,0,0,0,0,1,1,1,8,5,0,7.273769
0,1,0,1,0,0,0,0,1,1,1,1,15,0,4.55913
0,1,0,1,0,0,0,0,1,1,1,2,15,0,7.431035
0,1,0,1,0,0,0,0,1,1,1,4,15,0,7.134015
