opt_useAddressPrecalc,opt_vectorize,simd_avoidUnaligned,data_alignFieldPointers,opt_unroll_interleave,opt_unroll,no_explorationId,explorationId,poly_tileSize_x,poly_tileSize_y,poly_tileSize_z,Fixed-compile-cpu-
0,0,0,0,0,3,0,3,8,8,32,8.207615
0,0,0,0,0,4,0,3,8,8,32,8.280694
0,0,0,0,0,1,0,4,8,8,32,6.065724
0,0,0,0,0,2,0,4,8,8,32,8.908234
0,0,0,0,0,3,0,4,8,8,32,7.46
0,0,0,0,0,4,0,4,8,8,32,8.273333
0,0,0,0,0,1,0,1,10,8,32,6.509286
0,0,0,0,0,2,0,1,10,8,32,8.92995
0,0,0,0,0,3,0,1,10,8,32,8.163704
0,0,0,0,0,4,0,1,10,8,32,8.378667
0,0,0,0,0,1,0,2,10,8,32,5.835595
0,0,0,0,0,2,0,2,10,8,32,8.45
0,0,0,0,0,3,0,2,10,8,32,7.372727
0,0,0,0,0,4,0,2,10,8,32,8.36028
0,0,0,0,0,1,0,3,10,8,32,6.159016
0,0,0,0,0,2,0,3,10,8,32,8.489467
0,0,0,0,0,3,0,3,10,8,32,8.277143
0,0,0,0,0,4,0,3,10,8,32,8.207027
0,0,0,0,0,1,0,4,10,8,32,6.012414
0,0,0,0,0,2,0,4,10,8,32,8.2
0,0,0,0,0,3,0,4,10,8,32,7.572236
0,0,0,0,0,4,0,4,10,8,32,8.705185
0,0,0,0,0,1,0,1,16,8,32,6.102302
0,0,0,0,0,2,0,1,16,8,32,8.367067
0,0,0,0,0,3,0,1,16,8,32,8.141991
0,0,0,0,0,4,0,1,16,8,32,8.012903
0,0,0,0,0,1,0,2,16,8,32,6.312906
0,0,0,0,0,2,0,2,16,8,32,8.466667
0,0,0,0,0,3,0,2,16,8,32,7.722705
0,0,0,0,0,4,0,2,16,8,32,8.899646
0,0,0,0,0,1,0,3,16,8,32,5.636971
0,0,0,0,0,2,0,3,16,8,32,7.961936
0,0,0,0,0,3,0,3,16,8,32,8.148965
0,0,0,0,0,4,0,3,16,8,32,8.047097
0,0,0,0,0,1,0,4,16,8,32,6.183448
0,0,0,0,0,2,0,4,16,8,32,8.147376
0,0,0,0,0,3,0,4,16,8,32,7.901946
0,0,0,0,0,4,0,4,16,8,32,8.330139
0,0,0,0,0,1,0,1,20,8,32,6.473571
0,0,0,0,0,2,0,1,20,8,32,9.0404
0,0,0,0,0,3,0,1,20,8,32,8.146429
0,0,0,0,0,4,0,1,20,8,32,8.944466
0,0,0,0,0,1,0,2,20,8,32,6.060714
0,0,0,0,0,2,0,2,20,8,32,8.326667
0,0,0,0,0,3,0,2,20,8,32,8.495714
0,0,0,0,0,4,0,2,20,8,32,8.239355
0,0,0,0,0,1,0,3,20,8,32,6.424951
0,0,0,0,0,2,0,3,20,8,32,8.569708
0,0,0,0,0,3,0,3,20,8,32,8.244286
0,0,0,0,0,4,0,3,20,8,32,7.649375
0,0,0,0,0,1,0,4,20,8,32,5.781701
0,0,0,0,0,2,0,4,20,8,32,8.174839
0,0,0,0,0,3,0,4,20,8,32,8.246293
0,0,0,0,0,4,0,4,20,8,32,8.657778
0,0,0,0,0,1,0,1,32,8,32,6.597857
0,0,0,0,0,2,0,1,32,8,32,8.598
0,0,0,0,0,3,0,1,32,8,32,8.517778
0,0,0,0,0,4,0,1,32,8,32,9.283867
0,0,0,0,0,1,0,2,32,8,32,6.07133
0,0,0,0,0,2,0,2,32,8,32,8.6992
0,0,0,0,0,3,0,2,32,8,32,8.050714
0,0,0,0,0,4,0,2,32,8,32,8.725409
0,0,0,0,0,1,0,3,32,8,32,5.799823
0,0,0,0,0,2,0,3,32,8,32,8.187742
0,0,0,0,0,3,0,3,32,8,32,7.930368
0,0,0,0,0,4,0,3,32,8,32,7.554356
0,0,0,0,0,1,0,4,32,8,32,5.884
0,0,0,0,0,2,0,4,32,8,32,8.112258
0,0,0,0,0,3,0,4,32,8,32,7.490187
0,0,0,0,0,4,0,4,32,8,32,8.556508
0,0,0,0,0,1,0,1,64,8,32,6.530503
0,0,0,0,0,2,0,1,64,8,32,8.596
0,0,0,0,0,3,0,1,64,8,32,8.055101
0,0,0,0,0,4,0,1,64,8,32,8.954112
0,0,0,0,0,1,0,2,64,8,32,6.225
0,0,0,0,0,2,0,2,64,8,32,8.270667
0,0,0,0,0,3,0,2,64,8,32,8.323422
0,0,0,0,0,4,0,2,64,8,32,8.34686
0,0,0,0,0,1,0,3,64,8,32,6.210804
0,0,0,0,0,2,0,3,64,8,32,9.071358
0,0,0,0,0,3,0,3,64,8,32,8.066207
0,0,0,0,0,4,0,3,64,8,32,7.987067
0,0,0,0,0,1,0,4,64,8,32,5.791747
0,0,0,0,0,2,0,4,64,8,32,8.143226
0,0,0,0,0,3,0,4,64,8,32,7.512273
0,0,0,0,0,4,0,4,64,8,32,8.748889
0,0,0,0,0,1,0,1,128,8,32,6.553571
0,0,0,0,0,2,0,1,128,8,32,8.701325
0,0,0,0,0,3,0,1,128,8,32,8.189091
0,0,0,0,0,4,0,1,128,8,32,9.5808
0,0,0,0,0,1,0,2,128,8,32,5.812254
0,0,0,0,0,2,0,2,128,8,32,8.340667
0,0,0,0,0,3,0,2,128,8,32,8.058139
0,0,0,0,0,4,0,2,128,8,32,8.397678
0,0,0,0,0,1,0,3,128,8,32,6.461379
0,0,0,0,0,2,0,3,128,8,32,8.470154
0,0,0,0,0,3,0,3,128,8,32,8.104261
0,0,0,0,0,4,0,3,128,8,32,8.098958
0,0,0,0,0,1,0,4,128,8,32,6.102759
0,0,0,0,0,2,0,4,128,8,32,8.373772
0,0,0,0,0,3,0,4,128,8,32,7.599133
0,0,0,0,0,4,0,4,128,8,32,8.536296
0,0,0,0,0,1,0,1,0,10,32,6.165985
0,0,0,0,0,2,0,1,0,10,32,8.485926
0,0,0,0,0,3,0,1,0,10,32,7.471333
0,0,0,0,0,4,0,1,0,10,32,8.568081
0,0,0,0,0,1,0,2,0,10,32,6.006207
0,0,0,0,0,2,0,2,0,10,32,8.602963
0,0,0,0,0,3,0,2,0,10,32,7.754167
0,0,0,0,0,4,0,2,0,10,32,8.119379
0,0,0,0,0,1,0,3,0,10,32,5.878046
0,0,0,0,0,2,0,3,0,10,32,7.870429
0,0,0,0,0,3,0,3,0,10,32,8.299716
0,0,0,0,0,4,0,3,0,10,32,7.75803
0,0,0,0,0,1,0,4,0,10,32,5.962368
0,0,0,0,0,2,0,4,0,10,32,8.288424
0,0,0,0,0,3,0,4,0,10,32,6.845625
0,0,0,0,0,4,0,4,0,10,32,8.217931
0,0,0,0,0,1,0,1,8,10,32,6.413571
0,0,0,0,0,2,0,1,8,10,32,8.715333
0,0,0,0,0,3,0,1,8,10,32,7.717711
0,0,0,0,0,4,0,1,8,10,32,9.114964
0,0,0,0,0,1,0,2,8,10,32,5.997162
0,0,0,0,0,2,0,2,8,10,32,8.417333
0,0,0,0,0,3,0,2,8,10,32,7.538463
0,0,0,0,0,4,0,2,8,10,32,8.429206
0,0,0,0,0,1,0,3,8,10,32,6.441059
0,0,0,0,0,2,0,3,8,10,32,9.113068
0,0,0,0,0,3,0,3,8,10,32,8.051724
0,0,0,0,0,4,0,3,8,10,32,7.888611
0,0,0,0,0,1,0,4,8,10,32,6.006207
0,0,0,0,0,2,0,4,8,10,32,8.242279
0,0,0,0,0,3,0,4,8,10,32,7.603451
0,0,0,0,0,4,0,4,8,10,32,8.482621
0,0,0,0,0,1,0,1,10,10,32,6.007055
0,0,0,0,0,2,0,1,10,10,32,8.623586
0,0,0,0,0,3,0,1,10,10,32,8.646667
0,0,0,0,0,4,0,1,10,10,32,8.120538
0,0,0,0,0,1,0,2,10,10,32,6.212857
0,0,0,0,0,2,0,2,10,10,32,8.546299
0,0,0,0,0,3,0,2,10,10,32,7.417576
0,0,0,0,0,4,0,2,10,10,32,8.526667
0,0,0,0,0,1,0,3,10,10,32,5.454387
0,0,0,0,0,2,0,3,10,10,32,8.255732
0,0,0,0,0,3,0,3,10,10,32,7.726896
0,0,0,0,0,4,0,3,10,10,32,8.164143
0,0,0,0,0,1,0,4,10,10,32,6.054483
0,0,0,0,0,2,0,4,10,10,32,8.691495
0,0,0,0,0,3,0,4,10,10,32,7.623715
0,0,0,0,0,4,0,4,10,10,32,8.888376
0,0,0,0,0,1,0,1,16,10,32,6.007471
0,0,0,0,0,2,0,1,16,10,32,8.465333
0,0,0,0,0,3,0,1,16,10,32,8.329242
0,0,0,0,0,4,0,1,16,10,32,8.446501
0,0,0,0,0,1,0,2,16,10,32,6.125714
0,0,0,0,0,2,0,2,16,10,32,8.289333
0,0,0,0,0,3,0,2,16,10,32,7.969899
0,0,0,0,0,4,0,2,16,10,32,8.475334
0,0,0,0,0,1,0,3,16,10,32,5.997241
0,0,0,0,0,2,0,3,16,10,32,8.260645
0,0,0,0,0,3,0,3,16,10,32,7.371133
0,0,0,0,0,4,0,3,16,10,32,8.646534
0,0,0,0,0,1,0,4,16,10,32,5.984138
0,0,0,0,0,2,0,4,16,10,32,8.078609
0,0,0,0,0,3,0,4,16,10,32,7.702759
0,0,0,0,0,4,0,4,16,10,32,8.657037
0,0,0,0,0,1,0,1,20,10,32,6.519233
0,0,0,0,0,2,0,1,20,10,32,8.984828
0,0,0,0,0,3,0,1,20,10,32,8.443426
0,0,0,0,0,4,0,1,20,10,32,8.331793
0,0,0,0,0,1,0,2,20,10,32,6.115135
0,0,0,0,0,2,0,2,20,10,32,8.284
0,0,0,0,0,3,0,2,20,10,32,8.782963
0,0,0,0,0,4,0,2,20,10,32,8.898667
0,0,0,0,0,1,0,3,20,10,32,5.871303
0,0,0,0,0,2,0,3,20,10,32,7.871613
0,0,0,0,0,3,0,3,20,10,32,7.935862
0,0,0,0,0,4,0,3,20,10,32,7.760625
0,0,0,0,0,1,0,4,20,10,32,5.87023
0,0,0,0,0,2,0,4,20,10,32,8.058065
0,0,0,0,0,3,0,4,20,10,32,7.46722
0,0,0,0,0,4,0,4,20,10,32,8.587408
0,0,0,0,0,1,0,1,32,10,32,6.123719
0,0,0,0,0,2,0,1,32,10,32,8.447333
0,0,0,0,0,3,0,1,32,10,32,7.374545
0,0,0,0,0,4,0,1,32,10,32,8.730893
0,0,0,0,0,1,0,2,32,10,32,5.898958
0,0,0,0,0,2,0,2,32,10,32,8.391333
0,0,0,0,0,3,0,2,32,10,32,7.788918
0,0,0,0,0,4,0,2,32,10,32,9.30289
0,0,0,0,0,1,0,3,32,10,32,6.103448
0,0,0,0,0,2,0,3,32,10,32,8.376985
0,0,0,0,0,3,0,3,32,10,32,7.526506
0,0,0,0,0,4,0,3,32,10,32,8.522857
0,0,0,0,0,1,0,4,32,10,32,5.830345
0,0,0,0,0,2,0,4,32,10,32,7.939355
0,0,0,0,0,3,0,4,32,10,32,8.178444
0,0,0,0,0,4,0,4,32,10,32,8.096574
0,0,0,0,0,1,0,1,64,10,32,5.700791
0,0,0,0,0,2,0,1,64,10,32,8.404
0,0,0,0,0,3,0,1,64,10,32,7.792491
0,0,0,0,0,4,0,1,64,10,32,8.253312
0,0,0,0,0,1,0,2,64,10,32,5.977568
0,0,0,0,0,2,0,2,64,10,32,8.645333
0,0,0,0,0,3,0,2,64,10,32,8.258222
0,0,0,0,0,4,0,2,64,10,32,8.491333
0,0,0,0,0,1,0,3,64,10,32,6.205714
0,0,0,0,0,2,0,3,64,10,32,7.900786
0,0,0,0,0,3,0,3,64,10,32,7.827563
0,0,0,0,0,4,0,3,64,10,32,8.656296
0,0,0,0,0,1,0,4,64,10,32,5.891034
0,0,0,0,0,2,0,4,64,10,32,8.088258
0,0,0,0,0,3,0,4,64,10,32,8.164018
0,0,0,0,0,4,0,4,64,10,32,8.240347
0,0,0,0,0,1,0,1,128,10,32,6.272857
0,0,0,0,0,2,0,1,128,10,32,8.429127
0,0,0,0,0,3,0,1,128,10,32,8.197857
0,0,0,0,0,4,0,1,128,10,32,8.817051
0,0,0,0,0,1,0,2,128,10,32,5.983771
0,0,0,0,0,2,0,2,128,10,32,8.622299
0,0,0,0,0,3,0,2,128,10,32,8.001212
0,0,0,0,0,4,0,2,128,10,32,8.266323
0,0,0,0,0,1,0,3,128,10,32,6.36532
0,0,0,0,0,2,0,3,128,10,32,8.203863
0,0,0,0,0,3,0,3,128,10,32,7.647839
0,0,0,0,0,4,0,3,128,10,32,7.967273
0,0,0,0,0,1,0,4,128,10,32,6.159311
0,0,0,0,0,2,0,4,128,10,32,7.7475
0,0,0,0,0,3,0,4,128,10,32,7.674167
0,0,0,0,0,4,0,4,128,10,32,8.415
0,0,0,0,0,1,0,1,0,16,32,6.399655
0,0,0,0,0,2,0,1,0,16,32,8.043636
0,0,0,0,0,3,0,1,0,16,32,7.623161
0,0,0,0,0,4,0,1,0,16,32,7.597771
0,0,0,0,0,1,0,2,0,16,32,5.793517
0,0,0,0,0,2,0,2,0,16,32,7.988831
0,0,0,0,0,3,0,2,0,16,32,7.210408
0,0,0,0,0,4,0,2,0,16,32,8.495
0,0,0,0,0,1,0,3,0,16,32,5.892644
0,0,0,0,0,2,0,3,0,16,32,7.704493
0,0,0,0,0,3,0,3,0,16,32,8.131538
0,0,0,0,0,4,0,3,0,16,32,7.826
0,0,0,0,0,1,0,4,0,16,32,6.018667
0,0,0,0,0,2,0,4,0,16,32,7.834483
0,0,0,0,0,3,0,4,0,16,32,7.011957
0,0,0,0,0,4,0,4,0,16,32,7.888
0,0,0,0,0,1,0,1,8,16,32,5.880849
0,0,0,0,0,2,0,1,8,16,32,8.278
0,0,0,0,0,3,0,1,8,16,32,8.526799
0,0,0,0,0,4,0,1,8,16,32,8.041441
0,0,0,0,0,1,0,2,8,16,32,6.303571
0,0,0,0,0,2,0,2,8,16,32,8.673425
0,0,0,0,0,3,0,2,8,16,32,7.663906
0,0,0,0,0,4,0,2,8,16,32,8.925841
0,0,0,0,0,1,0,3,8,16,32,6.061863
0,0,0,0,0,2,0,3,8,16,32,7.959032
0,0,0,0,0,3,0,3,8,16,32,7.867058
0,0,0,0,0,4,0,3,8,16,32,7.866801
0,0,0,0,0,1,0,4,8,16,32,6.073793
0,0,0,0,0,2,0,4,8,16,32,8.428288
0,0,0,0,0,3,0,4,8,16,32,7.468235
0,0,0,0,0,4,0,4,8,16,32,8.540972
0,0,0,0,0,1,0,1,10,16,32,6.309285
0,0,0,0,0,2,0,1,10,16,32,8.513334
0,0,0,0,0,3,0,1,10,16,32,7.915152
0,0,0,0,0,4,0,1,10,16,32,9.156933
0,0,0,0,0,1,0,2,10,16,32,5.850226
0,0,0,0,0,2,0,2,10,16,32,8.155527
0,0,0,0,0,3,0,2,10,16,32,8.487143
0,0,0,0,0,4,0,2,10,16,32,8.249033
0,0,0,0,0,1,0,3,10,16,32,6.161675
0,0,0,0,0,2,0,3,10,16,32,8.643733
0,0,0,0,0,3,0,3,10,16,32,8.065222
0,0,0,0,0,4,0,3,10,16,32,8.724318
0,0,0,0,0,1,0,4,10,16,32,5.929655
0,0,0,0,0,2,0,4,10,16,32,8.004335
0,0,0,0,0,3,0,4,10,16,32,7.950345
0,0,0,0,0,4,0,4,10,16,32,8.626667
0,0,0,0,0,1,0,1,16,16,32,5.980108
0,0,0,0,0,2,0,1,16,16,32,8.210667
0,0,0,0,0,3,0,1,16,16,32,8.245882
0,0,0,0,0,4,0,1,16,16,32,8.002581
0,0,0,0,0,1,0,2,16,16,32,6.34303
0,0,0,0,0,2,0,2,16,16,32,8.8408
0,0,0,0,0,3,0,2,16,16,32,8.040714
0,0,0,0,0,4,0,2,16,16,32,8.900412
0,0,0,0,0,1,0,3,16,16,32,5.818777
0,0,0,0,0,2,0,3,16,16,32,8.523226
0,0,0,0,0,3,0,3,16,16,32,7.897011
0,0,0,0,0,4,0,3,16,16,32,7.733401
0,0,0,0,0,1,0,4,16,16,32,6.101747
0,0,0,0,0,2,0,4,16,16,32,9.008139
0,0,0,0,0,3,0,4,16,16,32,7.846207
0,0,0,0,0,4,0,4,16,16,32,8.357199
0,0,0,0,0,1,0,1,20,16,32,6.388571
0,0,0,0,0,2,0,1,20,16,32,8.7124
0,0,0,0,0,3,0,1,20,16,32,7.637913
0,0,0,0,0,4,0,1,20,16,32,9.122933
0,0,0,0,0,1,0,2,20,16,32,6.132143
0,0,0,0,0,2,0,2,20,16,32,8.266602
0,0,0,0,0,3,0,2,20,16,32,7.547796
0,0,0,0,0,4,0,2,20,16,32,8.531538
0,0,0,0,0,1,0,3,20,16,32,6.253588
0,0,0,0,0,2,0,3,20,16,32,8.75407
0,0,0,0,0,3,0,3,20,16,32,7.861379
0,0,0,0,0,4,0,3,20,16,32,8.225791
0,0,0,0,0,1,0,4,20,16,32,5.902759
0,0,0,0,0,2,0,4,20,16,32,8.571442
0,0,0,0,0,3,0,4,20,16,32,7.767339
0,0,0,0,0,4,0,4,20,16,32,8.56
0,0,0,0,0,1,0,1,32,16,32,6.050251
0,0,0,0,0,2,0,1,32,16,32,8.735012
0,0,0,0,0,3,0,1,32,16,32,8.406195
0,0,0,0,0,4,0,1,32,16,32,8.256667
0,0,0,0,0,1,0,2,32,16,32,6.016527
0,0,0,0,0,2,0,2,32,16,32,8.481333
0,0,0,0,0,3,0,2,32,16,32,7.761732
0,0,0,0,0,4,0,2,32,16,32,8.544715
0,0,0,0,0,1,0,3,32,16,32,6.085517
0,0,0,0,0,2,0,3,32,16,32,8.227162
0,0,0,0,0,3,0,3,32,16,32,7.74
0,0,0,0,0,4,0,3,32,16,32,7.637446
0,0,0,0,0,1,0,4,32,16,32,5.835977
0,0,0,0,0,2,0,4,32,16,32,8.141936
0,0,0,0,0,3,0,4,32,16,32,7.576788
0,0,0,0,0,4,0,4,32,16,32,8.592593
0,0,0,0,0,1,0,1,64,16,32,6.294236
0,0,0,0,0,2,0,1,64,16,32,8.9028
0,0,0,0,0,3,0,1,64,16,32,8.517249
0,0,0,0,0,4,0,1,64,16,32,9.121805
0,0,0,0,0,1,0,2,64,16,32,6.111995
0,0,0,0,0,2,0,2,64,16,32,8.499333
0,0,0,0,0,3,0,2,64,16,32,8.273572
0,0,0,0,0,4,0,2,64,16,32,8.721866
0,0,0,0,0,1,0,3,64,16,32,6.332414
0,0,0,0,0,2,0,3,64,16,32,9.259231
0,0,0,0,0,3,0,3,64,16,32,7.931305
0,0,0,0,0,4,0,3,64,16,32,7.867685
0,0,0,0,0,1,0,4,64,16,32,5.965517
0,0,0,0,0,2,0,4,64,16,32,8.299158
0,0,0,0,0,3,0,4,64,16,32,8.039862
0,0,0,0,0,4,0,4,64,16,32,8.431111
0,0,0,0,0,1,0,1,128,16,32,6.211467
0,0,0,0,0,2,0,1,128,16,32,8.21
0,0,0,0,0,3,0,1,128,16,32,7.458788
0,0,0,0,0,4,0,1,128,16,32,8.982779
0,0,0,0,0,1,0,2,128,16,32,6.052857
0,0,0,0,0,2,0,2,128,16,32,8.455333
0,0,0,0,0,3,0,2,128,16,32,8.294202
0,0,0,0,0,4,0,2,128,16,32,8.161936
0,0,0,0,0,1,0,3,128,16,32,6.38399
0,0,0,0,0,2,0,3,128,16,32,8.14129
0,0,0,0,0,3,0,3,128,16,32,7.706279
0,0,0,0,0,4,0,3,128,16,32,7.903269
0,0,0,0,0,1,0,4,128,16,32,5.891724
0,0,0,0,0,2,0,4,128,16,32,8.241662
0,0,0,0,0,3,0,4,128,16,32,8.020046
0,0,0,0,0,4,0,4,128,16,32,8.569629
0,0,0,0,0,1,0,1,0,20,32,6.008424
0,0,0,0,0,2,0,1,0,20,32,8.572566
0,0,0,0,0,3,0,1,0,20,32,7.546
0,0,0,0,0,4,0,1,0,20,32,8.512593
0,0,0,0,0,1,0,2,0,20,32,6.144138
0,0,0,0,0,2,0,2,0,20,32,8.314156
0,0,0,0,0,3,0,2,0,20,32,8.158667
0,0,0,0,0,4,0,2,0,20,32,8.181402
0,0,0,0,0,1,0,3,0,20,32,5.805173
0,0,0,0,0,2,0,3,0,20,32,7.924706
0,0,0,0,0,3,0,3,0,20,32,7.954194
0,0,0,0,0,4,0,3,0,20,32,8.147586
0,0,0,0,0,1,0,4,0,20,32,5.953333
0,0,0,0,0,2,0,4,0,20,32,8.183404
0,0,0,0,0,3,0,4,0,20,32,7.525394
0,0,0,0,0,4,0,4,0,20,32,7.576926
0,0,0,0,0,1,0,1,8,20,32,6.47
0,0,0,0,0,2,0,1,8,20,32,8.392215
0,0,0,0,0,3,0,1,8,20,32,7.928361
0,0,0,0,0,4,0,1,8,20,32,9.119231
0,0,0,0,0,1,0,2,8,20,32,6.167857
0,0,0,0,0,2,0,2,8,20,32,8.319097
0,0,0,0,0,3,0,2,8,20,32,8.204459
0,0,0,0,0,4,0,2,8,20,32,8.407543
0,0,0,0,0,1,0,3,8,20,32,6.421207
0,0,0,0,0,2,0,3,8,20,32,8.723867
0,0,0,0,0,3,0,3,8,20,32,8.106478
0,0,0,0,0,4,0,3,8,20,32,8.252212
0,0,0,0,0,1,0,4,8,20,32,6.086207
0,0,0,0,0,2,0,4,8,20,32,8.205541
0,0,0,0,0,3,0,4,8,20,32,7.632414
0,0,0,0,0,4,0,4,8,20,32,8.798518
0,0,0,0,0,1,0,1,10,20,32,6.500503
0,0,0,0,0,2,0,1,10,20,32,8.776161
0,0,0,0,0,3,0,1,10,20,32,8.107879
0,0,0,0,0,4,0,1,10,20,32,8.916533
0,0,0,0,0,1,0,2,10,20,32,6.110793
0,0,0,0,0,2,0,2,10,20,32,8.36
0,0,0,0,0,3,0,2,10,20,32,8.190455
0,0,0,0,0,4,0,2,10,20,32,8.167505
0,0,0,0,0,1,0,3,10,20,32,6.246377
0,0,0,0,0,2,0,3,10,20,32,8.621467
0,0,0,0,0,3,0,3,10,20,32,7.830168
0,0,0,0,0,4,0,3,10,20,32,7.905222
0,0,0,0,0,1,0,4,10,20,32,5.968966
0,0,0,0,0,2,0,4,10,20,32,8.575333
0,0,0,0,0,3,0,4,10,20,32,7.652866
0,0,0,0,0,4,0,4,10,20,32,8.567115
0,0,0,0,0,1,0,1,16,20,32,5.993977
0,0,0,0,0,2,0,1,16,20,32,8.705747
0,0,0,0,0,3,0,1,16,20,32,8.330549
0,0,0,0,0,4,0,1,16,20,32,8.622
0,0,0,0,0,1,0,2,16,20,32,6.100763
0,0,0,0,0,2,0,2,16,20,32,8.238
0,0,0,0,0,3,0,2,16,20,32,8.523571
0,0,0,0,0,4,0,2,16,20,32,8.608796
0,0,0,0,0,1,0,3,16,20,32,6.290123
0,0,0,0,0,2,0,3,16,20,32,8.355633
0,0,0,0,0,3,0,3,16,20,32,7.67862
0,0,0,0,0,4,0,3,16,20,32,8.728889
0,0,0,0,0,1,0,4,16,20,32,6.062069
0,0,0,0,0,2,0,4,16,20,32,9.142677
0,0,0,0,0,3,0,4,16,20,32,7.694433
0,0,0,0,0,4,0,4,16,20,32,8.691111
0,0,0,0,0,1,0,1,20,20,32,6.412859
0,0,0,0,0,2,0,1,20,20,32,9.2564
0,0,0,0,0,3,0,1,20,20,32,8.386931
0,0,0,0,0,4,0,1,20,20,32,8.003871
0,0,0,0,0,1,0,2,20,20,32,5.924857
0,0,0,0,0,2,0,2,20,20,32,8.370621
0,0,0,0,0,3,0,2,20,20,32,8.496094
0,0,0,0,0,4,0,2,20,20,32,8.308666
0,0,0,0,0,1,0,3,20,20,32,6.051773
0,0,0,0,0,2,0,3,20,20,32,8.32228
0,0,0,0,0,3,0,3,20,20,32,8.19437
0,0,0,0,0,4,0,3,20,20,32,7.831875
0,0,0,0,0,1,0,4,20,20,32,5.937241
0,0,0,0,0,2,0,4,20,20,32,8.049678
0,0,0,0,0,3,0,4,20,20,32,8.208965
0,0,0,0,0,4,0,4,20,20,32,8.241311
0,0,0,0,0,1,0,1,32,20,32,6.416323
0,0,0,0,0,2,0,1,32,20,32,8.438666
0,0,0,0,0,3,0,1,32,20,32,7.581147
0,0,0,0,0,4,0,1,32,20,32,8.848533
0,0,0,0,0,1,0,2,32,20,32,6.066724
0,0,0,0,0,2,0,2,32,20,32,8.502023
0,0,0,0,0,3,0,2,32,20,32,8.438115
0,0,0,0,0,4,0,2,32,20,32,8.485333
0,0,0,0,0,1,0,3,32,20,32,6.043681
0,0,0,0,0,2,0,3,32,20,32,8.269032
0,0,0,0,0,3,0,3,32,20,32,7.285682
0,0,0,0,0,4,0,3,32,20,32,8.638518
0,0,0,0,0,1,0,4,32,20,32,5.946896
0,0,0,0,0,2,0,4,32,20,32,8.039657
0,0,0,0,0,3,0,4,32,20,32,8.076408
0,0,0,0,0,4,0,4,32,20,32,8.631111
0,0,0,0,0,1,0,1,64,20,32,5.974653
0,0,0,0,0,2,0,1,64,20,32,8.452667
0,0,0,0,0,3,0,1,64,20,32,8.029691
0,0,0,0,0,4,0,1,64,20,32,8.641729
0,0,0,0,0,1,0,2,64,20,32,5.622331
0,0,0,0,0,2,0,2,64,20,32,8.342345
0,0,0,0,0,3,0,2,64,20,32,7.741145
0,0,0,0,0,4,0,2,64,20,32,8.369333
0,0,0,0,0,1,0,3,64,20,32,6.058897
0,0,0,0,0,2,0,3,64,20,32,8.218064
0,0,0,0,0,3,0,3,64,20,32,7.984384
0,0,0,0,0,4,0,3,64,20,32,9.024615
0,0,0,0,0,1,0,4,64,20,32,5.988575
0,0,0,0,0,2,0,4,64,20,32,8.350616
0,0,0,0,0,3,0,4,64,20,32,7.898667
0,0,0,0,0,4,0,4,64,20,32,8.173685
0,0,0,0,0,1,0,1,128,20,32,6.176429
0,0,0,0,0,2,0,1,128,20,32,8.434
0,0,0,0,0,3,0,1,128,20,32,7.637208
0,0,0,0,0,4,0,1,128,20,32,9.117062
0,0,0,0,0,1,0,2,128,20,32,6.014436
0,0,0,0,0,2,0,2,128,20,32,8.215632
0,0,0,0,0,3,0,2,128,20,32,8.278062
0,0,0,0,0,4,0,2,128,20,32,8.48
0,0,0,0,0,1,0,3,128,20,32,6.206798
0,0,0,0,0,2,0,3,128,20,32,8.658176
0,0,0,0,0,3,0,3,128,20,32,8.223571
0,0,0,0,0,4,0,3,128,20,32,8.565002
0,0,0,0,0,1,0,4,128,20,32,5.804828
0,0,0,0,0,2,0,4,128,20,32,7.921815
0,0,0,0,0,3,0,4,128,20,32,8.219655
0,0,0,0,0,4,0,4,128,20,32,7.916364
0,0,0,0,0,1,0,1,0,32,32,5.982709
0,0,0,0,0,2,0,1,0,32,32,8.252857
0,0,0,0,0,3,0,1,0,32,32,7.278473
0,0,0,0,0,4,0,1,0,32,32,8.322164
0,0,0,0,0,1,0,2,0,32,32,6.048713
0,0,0,0,0,2,0,2,0,32,32,8.231428
0,0,0,0,0,3,0,2,0,32,32,7.829269
0,0,0,0,0,4,0,2,0,32,32,8.405714
0,0,0,0,0,1,0,3,0,32,32,5.93108
0,0,0,0,0,2,0,3,0,32,32,7.869655
0,0,0,0,0,3,0,3,0,32,32,6.755549
0,0,0,0,0,4,0,3,0,32,32,7.682667
0,0,0,0,0,1,0,4,0,32,32,6.026414
0,0,0,0,0,2,0,4,0,32,32,8.141891
0,0,0,0,0,3,0,4,0,32,32,8.155202
0,0,0,0,0,4,0,4,0,32,32,8.015862
0,0,0,0,0,1,0,1,8,32,32,6.4
0,0,0,0,0,2,0,1,8,32,32,8.5404
0,0,0,0,0,3,0,1,8,32,32,8.144848
0,0,0,0,0,4,0,1,8,32,32,8.40492
0,0,0,0,0,1,0,2,8,32,32,6.148572
0,0,0,0,0,2,0,2,8,32,32,8.38615
0,0,0,0,0,3,0,2,8,32,32,7.407879
0,0,0,0,0,4,0,2,8,32,32,8.704705
0,0,0,0,0,1,0,3,8,32,32,6.089138
0,0,0,0,0,2,0,3,8,32,32,8.414338
0,0,0,0,0,3,0,3,8,32,32,7.982529
0,0,0,0,0,4,0,3,8,32,32,7.748516
0,0,0,0,0,1,0,4,8,32,32,6.186207
